PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
-1.1316396615709885,-3.91193015033664,0.327723151195917,0.5404672676793926,-1.3234712906716988,-0.13204668595697883,-0.5354259207183922,-0.41284527250840614,0.20703316903067576,1.6677452408652005,0.06727163046752974,0.5560820335480007,0.25264564194340605
0.5676267145471473,-2.244735068425443,-1.1360666800630794,0.14218620523077466,-0.2652693075753559,-1.29814476614937,-0.1316944587226011,0.22934652711822134,-0.5530556315857691,-0.516578743159903,-0.6389764416433759,1.5605879410053805,-0.4543951783516042
-1.7480738345091442,0.10107379496881083,0.04079345375620796,0.6332510569212854,0.3581796129477482,-0.5239527428145004,0.03693366000917503,0.5174268352054918,-1.4841216454768724,-0.23545572236866955,0.34721781594539053,-1.10011305619819,-1.0952846864551575
-1.3667415510011263,2.6000484438888756,1.744547147149986,1.7734776050076524,-1.419788432627645,0.7041764479429288,-1.9381373511478857,0.48871309964158227,0.48163900478811844,-1.8060985444847675,0.037793770668062616,0.08508003200343238,-0.49620305794630903
2.947045964669511,-0.7051234606857619,-0.45057077326654826,0.0406445441776831,-0.16233749744611098,-1.4695082554583003,-1.6568129407446879,0.8910487509340016,-0.4537684102616803,-1.289446753432786,1.0287634330568436,-0.10272792793733626,1.1345540518180808
-2.9523231536344277,0.20176550095107398,-0.5460580286238746,1.3980596898399815,-0.8927393028866911,0.5606255357554525,0.1453054927125217,-0.08382247414763347,0.8739712212884712,-1.2476308575446458,-0.260268692778556,-0.49362103363448956,0.19295172290889054
0.9649260551243845,2.124030197829264,-1.0772762391878772,0.7916953116882046,0.1418288084541044,-0.841097171133353,-0.5202156805181379,-0.2030209082074293,0.5628708763966034,1.563462341510134,1.3910035062292547,0.5747834770743621,-0.5980470878767484
-2.7162752516155697,-0.9100479112192014,0.5575165057124492,-1.3089410339198249,0.29093988309143626,-1.6966977559531295,0.2833915357770274,-0.4451075387793656,1.2398836716239237,-0.353854145865117,-0.5193714217485703,0.5897684437967591,0.028499055405884963
-1.9462713837015397,-1.1436493952234585,-1.4574800926997342,1.3195745905134506,-1.3710030903713017,1.2512702171963046,1.63929292629367,-0.6837688129037701,-0.001931297198713118,0.5962667277536667,-0.21216773780939696,0.15426884816431477,-0.13815976208659514
3.434716653713672,-0.9778631738911001,2.221685090331834,1.511912307572938,-1.0589101080198278,-0.3785125148728255,0.07464029945731776,0.38544718010381107,0.1480261910307442,-2.282846669897565,-0.3705964248659295,0.9417761683308269,1.3258908913970473
3.21190738824384,1.8886466097934715,-0.7309024408299485,-1.8899357977204898,0.6846388329930326,1.2384551710200842,-1.8689679125043683,0.07137248567590453,-0.4250317184159896,0.15934946300024122,-0.3494375095011311,-1.0454995614665492,-0.16424129832095496
-3.114931368320877,-1.488217583134065,-0.01245915549056579,-1.1995704547315704,0.6883350642428886,-0.6594953822817761,1.073274520564997,-0.6365947203127418,0.40248051472508845,0.5762978922180276,-0.30054372350823155,0.18414327705460756,0.38794053956401614
-2.5403398973707874,-0.47175352335382525,-0.7093342818269417,0.8389079894418263,-0.24282344505352849,-0.43507614074541856,-1.2446526109386293,1.0191846417491235,-1.846133588230817,-1.0773390622103516,0.4113555837663579,-0.7869433171526437,-0.914480876330461
-2.999871690746977,-1.205111296324505,0.4405977903897692,-0.8352333995969392,0.5959447355817454,-0.684646295770948,-1.0255583043229082,0.13764567376521547,-0.08662059773954411,-0.040488821040221355,0.39265671789716966,0.23956721285861204,-0.14265306100571482
4.586743041647972,-2.055772826390651,-2.0615468083427633,-1.6329964175483198,-1.3383670436801967,2.403230851150705,-0.38918276717551364,-0.5556831802953377,0.20080367802531704,-0.06199438376327904,-1.8419670253132965,1.1027886162463199,-0.6028732625264379
-1.0307591445662245,-2.7781012412649035,3.257873769324972,-1.1473980573973832,0.3201513595713178,-2.1236293760316487,-1.547606760963681,0.1720036173397684,0.19064483380892938,-0.06843612662935569,-0.6223345803720011,0.46422826716506777,-0.41126738590186745
-2.8786621796826832,-1.0117606476773124,0.02184806383892699,-1.0002367031074237,0.23051213224769773,-0.27340560888500215,1.5872513062688696,-0.10991427850872709,-1.0642024207335359,-0.5824317311750494,-0.2522987981770148,-0.2854631933111233,0.7102845023500722
0.17504166493738385,4.5638417479037585,0.8435980667589029,-1.1929207232468753,0.08819245471987813,-0.6845930440237634,-0.5894816076132644,-0.08059770717982996,0.8864342182822671,-0.4624150547341923,1.7518889476547486,0.32660410711666,1.0864707027582652
0.6898090947817457,0.10854880596412969,-2.2358024467770763,1.9805637263544256,-1.1968633944598048,1.7359301425840328,-0.7866357254179155,-0.08413341280546766,-0.004889685905535642,0.8357191597096676,0.01674957209025641,-0.7155892876315699,0.5061583924738
5.227563641703827,0.012682636089809395,-0.5254294501738519,-0.7616701380165242,0.4502480530909718,-1.1233178459935822,-1.5999783082089651,0.5124672343281563,0.36129839899287136,-0.22785986279457604,2.086314437721335,-0.7946212025677535,0.49364242804239955
-2.2943108792310207,-1.7070129750996204,0.8163498659361926,-0.6134840073514671,-0.941504426919382,1.1187192559342054,0.5052267886408107,-0.28534727357720413,-0.22659136221012824,-0.07894515859407336,0.5605529402524809,-0.5537781447495137,-0.04094700501304529
6.4735077233572,-1.2812589122367268,0.8675750867721752,0.5363905994615675,1.03671681881297,2.750781170057739,0.439374698920568,-0.6090253476306886,-0.04240941546762481,-0.14652295922742764,-2.3636168427533417,2.135388910576712,-1.3730006649595337
-0.9072590862863986,2.8694552654533796,-0.8280612396205419,-1.0202479335350054,0.7425837151958926,1.0466486915921387,0.16875329081368778,-0.6109631627092855,0.010239928850020289,1.1503681461872894,0.527040427751865,1.3710241746788223,-0.732175296261574
6.889287212086025,0.5157071061290555,0.5315735365735494,-0.2901055666224331,1.13710233334824,-0.5049327371386018,-0.23449586182046683,0.2821750937975496,0.253483094620447,-1.939684992608286,-1.0592161154747655,0.81926530752945,-1.0066001079132652
4.249731122832391,-1.5572592431377839,0.9984566651543049,0.028710062566866233,-0.7935060634673519,1.3749571655582937,-0.9558128626396694,0.3617482071540752,-0.19219557190681172,-1.268092580295076,0.6650480985731485,-0.5956343260465029,0.5622254414666236
-2.265021354280221,-2.5614862396231346,-0.4492295319471466,0.22268986417751388,-0.03643968869565197,1.9577233260477926,-0.16288835610315192,-0.5253909271059332,0.10846709744706105,1.295345558317943,0.4724438425231492,-0.20914203874912254,-0.5466937122546505
-0.8514427282933247,1.3983618809025509,-0.43801471935685515,0.6918899822735545,-0.41562179645254704,-1.2961580994822053,0.22866818700371372,-0.27271275443197956,-0.18516857864539976,1.4216115844033361,-0.47094506049571394,0.27031113162444076,0.44614175525805855
4.71394083007881,-1.7150440610103688,2.1758510903342634,1.9234184839847026,1.2075573752388837,0.544804313110516,-0.2785162920886466,-0.11550920525616211,0.8057284096050189,0.4164026769835109,0.6442687162428388,0.04858606006495512,-1.6646747084795217
-0.8318921443318126,2.5050409941834055,-0.2860563015513073,-0.7774243694217828,0.8399423088085165,0.32727943194332365,-0.7669442617589426,0.22977428649070006,-0.24967663020424846,0.3354112104913159,1.919800861644855,-1.273940545824263,-0.9829525932912077
1.0272341992195408,2.24480352264736,0.9086212188194321,0.6382547182661629,-2.677272676838796,0.4055735218993905,-0.6150635846539616,0.05157040315057665,-1.2321742972006429,0.7327982515242276,-0.615784068533241,0.7046998479541993,-0.5811789079221642
0.1455564184324316,0.770070217982183,-0.3559428944589488,2.615339321216252,-1.6379658315517402,-0.24575572195582956,-1.1592807823563591,0.22029215071378314,0.25895892278591354,0.7577914968207519,0.4569641738691123,-0.7920346838590004,0.20876616320833305
3.1588249447328187,-0.6907913958314985,-1.1325004220609671,-0.3817648850937054,-0.2619541312609788,-0.3021740330797533,-0.877353948284952,0.7277112549654202,-1.3272770676789365,-1.2584803346686917,0.111249093936963,-0.19849136895352962,1.8786987777689341
-2.5648043125920355,-1.4379202848531059,1.1159712998848323,-0.25410010793191706,1.206300693372938,0.44275158895108946,0.8494699581354158,0.16366659760048582,-0.9657244798008574,-1.4313386075130115,-0.3419424776274898,0.07551797099009654,0.15305842080991316
-3.7658746976769604,0.04288006719673559,-1.442789695386193,0.9608723612627279,1.5445958038289067,1.207621037014925,-1.2401782378141823,0.2385114753923497,-0.8995418881381839,0.27463460491911545,-0.18301248886694543,0.002796756752122984,0.31891133700276997
3.988080224636195,1.459220556944269,1.9034074054497492,2.257810522521221,1.145839112512133,0.5089490756966901,-0.9230814802690211,-0.6636602274273898,2.3832322793481353,1.1550282807123677,-1.0762966052268181,-0.6115627828581299,-0.00883138504703452
0.961303267300733,1.4336803043140087,-1.4453587110300847,0.25059333276012974,-0.17817003044746815,0.37992556368901464,-1.7099127995494645,0.5296699330650064,-1.352542915338595,0.36421382810425923,-0.7466881540837276,-0.6285884344983356,-0.4442256908761149
-0.12639738849611806,4.952439147670299,-1.1367612708223722,-1.1631760857731193,1.459746763365323,1.4445854053417921,1.366879488610035,-0.6720492871144468,0.8679376162134533,-1.0260360300833262,1.1245440184463116,0.8053137519287157,-0.7789256773469106
3.585836798566014,-0.5247643468321301,-0.5123274022208604,-0.5575199476202438,0.11257833694575664,-1.0677156296666068,-1.8892981530304243,0.7743287050351193,0.023085795034842597,-1.5475370965584654,1.6130975626808461,0.597474204973248,0.62257228653211
1.7858599370571815,2.9215881806516037,-0.24972571399916005,-1.2141464737893253,-0.9983279869592419,-0.005954682315860147,-1.3259726699258294,0.32149703190971013,-1.1810884604613923,0.5667332456600821,-0.326655684868762,-0.44332973966565176,0.921258276849367
-1.2444658026018467,3.012264590098166,0.6620794048157703,-0.29850408116373467,0.910795266230027,-0.9010742188952389,1.505992896268964,-0.7316077945500475,0.7774485983517117,1.1197184651393972,0.06630611666706279,-0.3555636920106447,0.6503612819961101
-0.4750222442439703,-2.574972228113438,-1.9678566361755825,1.0853862146494146,-0.44637607280436453,-0.6637762024306167,0.2301873800599153,0.5548333734573757,-1.666644012902277,-0.46136882027658654,0.024515864046063075,0.8961826839208161,0.8978762444083767
-2.4519290185211258,-2.0623406840535274,0.5013441954105002,-0.40233976143557515,-0.8543707302062937,1.0270522180583395,1.039272711778873,-0.2877409105016719,-0.17550566844431917,-0.39365300771608114,0.5631278360543033,-0.7673623835155012,-0.521726472940555
4.636948419292016,-0.6354138646034408,1.5929490477844355,-0.6805009767649183,1.2431898921230575,-0.7331614601238189,-0.7323144155567468,0.4991222414043342,0.2488379672907881,-1.515002762983892,1.4512436285501162,-0.08420055132759535,0.37486767302395163
6.63331664670069,-1.0005870193497857,1.882931968424463,-0.18465064178792864,0.582881982186816,1.5669414651166584,0.14073348361442412,-0.006651131689571838,0.26501434117410294,-1.032081143090018,0.7607631438342073,-1.224252339288372,0.15995243032014073
-1.3011468770500487,-3.3182201943279575,-0.1492646192546309,-0.4242774595340935,-0.08662683342047439,-1.1830955831937977,0.3728607129949919,10.143553235510533,2.936327909039881,1.9072923548454577,-0.4414570954838063,0.8913057441335498,-0.8485962150949065
1.3879642524071296,-0.40864141752390265,2.906653747222924,1.3348028515039227,0.4315030059577546,-1.1831494141223315,-0.5517331943881506,0.7470118067418456,-2.4305622740686847,0.8361510264637085,-0.16106959155321132,-0.08793608781151595,1.0670545017580215
-2.2090073883067673,-1.1013799865273166,1.6305450083253545,-1.5590945759037247,-1.319341821932832,0.751954436203212,1.544282670476067,-0.6641187979584795,-0.02539665683800242,0.19158497794046533,0.890436102144834,-0.2062086602487476,-0.119267563712846
-3.0111789185895255,-1.4673375318780062,-0.0029297221054426586,-0.23473488300589931,0.866301596505221,0.24183943807244315,-0.9561114428305338,0.4689566854584433,-1.3750829341646227,-0.1670001716815935,0.41362009646738745,-0.23033653162162873,0.09956746873494102
-2.8237063921571672,-0.861235524985985,0.3903445282665562,-1.1334170073862797,0.1614830093267749,-1.8346474169350284,0.6074570334811267,-0.46701811909567514,1.2726434167152798,-0.3505861786254764,-0.45472068571647073,0.4552648844179214,0.30064872671009735
0.5676267145471473,-2.244735068425443,-1.1360666800630794,0.14218620523077466,-0.2652693075753559,-1.29814476614937,-0.1316944587226011,0.22934652711822134,-0.5530556315857691,-0.516578743159903,-0.6389764416433759,1.5605879410053805,-0.4543951783516042
3.7521732967774035,-2.014913740065429,-1.023620547924889,0.1443877151984078,-0.6341833460376677,1.4544873891472334,-0.7334010448241571,-0.29327779277296334,0.11561727961748507,1.665823192597956,1.690512762611459,0.6185971222765428,-1.3185180241105143
-3.459567793995625,0.7411983369453073,-1.3511140299387725,-0.19727888481543399,0.4471082684286596,0.320326566594183,1.4057556018543904,-0.09436344873989959,-0.5405727504930283,-1.0763932356145052,-0.2671675989621863,-0.19084180871909964,0.40874523576621347
-3.0814644930678496,1.4813619618948968,0.30183781452923764,0.15339688276317678,1.252452897364025,-0.3813816780067187,0.2239427928442898,-0.25088333049262773,0.4635001500551013,-0.023023846398524783,0.07236432501060777,0.20212610324989558,0.23211181970347186
-0.2831339755103617,0.6679242373063128,2.205720324754696,3.544809575365276,0.12997487645371214,1.5056396272918677,-0.5384592133386642,0.13228422780895266,-0.9833576528121091,0.6392974855992013,-0.8704663541453171,0.15308064306321387,0.9098410957624314
4.733098063638235,-0.9350584915966543,-1.9760617363156687,-0.7775096573049726,1.1557670563171045,0.9713581600747602,0.575099116149113,-0.4771795200920025,-0.4677335571587428,0.5390056584573278,-1.3539830860353117,1.1717971933905391,0.5472475743237061
-1.190190572027746,-0.07608226134199464,-2.238322812002665,0.8406331184751832,0.06957488578678073,-0.013100499316248945,0.9032889575201579,0.060166986976253334,-0.7818130317378352,-0.006901596138127906,0.17314839597149959,-0.3104469688181229,-0.7830642018876548
-2.489780044500891,-2.1368385492627375,-0.18195692974959207,0.4985853051536196,-0.6200705583670061,0.6335270074111128,0.6599564423505225,-0.6429434057632475,1.0200995735852814,0.24413467600021485,-0.19041938602382324,0.011185622533004763,0.37977523990884665
-2.713239136211448,-1.0323988316259967,-0.887815999196704,-0.2632189870580644,0.5943902934318815,-0.4820259991682763,0.8476013246428898,-0.5035868395134747,0.4922846622604547,0.3015069139839995,-0.1529440874865785,0.9727375056970639,0.9897718380349594
-2.698555633652522,-1.6650666748056464,-0.6734937522697514,-0.4773138743790688,1.2446667459162826,0.7439552080528519,-0.33410332760927475,-0.1521378961021364,-0.8429257181030568,1.0489883317260682,-0.0077052950667506805,0.013526830081181438,0.24701045200299027
0.02562101365249083,1.614335680329977,1.320650097887667,1.0254445945938078,-1.9791185618172205,0.06204312300131402,1.4269601624738613,-0.27796827452270206,-0.7607904334316891,0.4039942910338702,0.07398278603934108,0.28737170465345024,-0.3720584575411618
-3.0047385636693615,0.05211238723206072,-0.2004454922027831,0.6730019349226365,-0.39654074861784255,1.7844122085181535,0.004155833785723057,-0.2608395502234329,0.04026796796694641,0.0443987032866195,0.3523338672591141,-0.615443404507606,-0.23250862721694965
3.96263324055949,-0.11999544635935959,-0.4376803675388964,0.32089880592811937,-0.18441471539352677,-2.271314469021993,-0.5460306928292479,0.22645217431922252,0.31370072317168446,-0.4775388874229095,-1.2132089276356457,2.254688464760378,-1.7999379492834047
1.0142772777573148,-1.8845712664331056,-0.24333235036743378,-1.1334342573124634,-0.08529523048100579,-1.1584038306589513,-1.1112371657472377,0.10825102402338517,-0.14619995986479864,0.7691749611272312,0.15564843678040943,-0.4324614673067893,0.6337330253435443
-2.1269044617938024,-0.6931594954542575,0.4152812990536954,1.8597194633723926,-1.5928784395409892,-0.7845895958277517,-1.8907003017181006,0.16511180526910538,1.0892953611154883,-0.14307133619253154,-0.19460544595815776,-0.376157717720523,-0.3045404285841745
-2.1466577979291324,-0.8654765243108121,-0.6281085291084795,1.878633440666023,-1.6588461336286175,0.16122394201372536,-0.37892354264500006,-0.09416376932203055,0.3717216569983479,-0.005510564618040422,-0.32986628464968015,0.0023726273219705197,0.11455281069003884
3.802794591905624,2.4498601439000445,-1.2431688243831125,-3.1269906511319197,-0.26296675325021024,1.1655110573145324,-1.0512412908576667,-0.2287722112522086,-0.16594238002402797,0.19109830868731456,-1.7944077795074485,-1.7395474759796643,0.5050371657361125
2.8843703827776856,-0.5344537176206992,-1.0269066704640406,-0.139693476879355,-0.7413866494470551,-1.579692268233108,0.016152971623027996,0.4042523951971411,-0.4325325108077472,-1.159203660618735,-0.6573165932425097,0.5235489081837079,1.0417360144104146
3.970514516850785,-1.3889623112282607,-1.101296730232193,1.2017865911871703,1.6694728806640715,1.070177570534845,-0.5110205184850026,0.5233915444435066,-0.5447107099377265,-1.4042415776625556,1.3079008197847757,1.9764345043016518,0.2465051734783268
-2.8291736513376637,-1.7791187959519748,-0.694945461189117,-0.7308850418254771,0.755654373126136,-1.4019186617190915,0.8246698674806564,-0.6171801115374742,1.5986801048384613,-0.12836000733734343,-0.642416293946044,0.13545491186199482,-0.16844175449858323
-2.910681278468547,1.628878030407912,-0.36229394549211785,0.1862892065277507,0.810729184957625,0.5664740885850349,-0.7978769226273223,0.23750415552794008,-0.8356213720138004,0.04499521731562935,0.677424190316334,0.1371485670062383,0.4150273889819681
0.9748939245458398,3.8817259034137632,-1.0823114186679306,-1.6850665018508015,-0.3832438404116971,0.6317815123940752,-0.6593499014951419,0.051543666491049585,-0.2928863840451604,-0.3985765161067608,-0.3755128402955493,-1.4264847644526435,-0.053118398178182605
-2.031333476508982,-1.4509411497051499,1.2748415879344932,-0.3890721436341933,-0.7884833770706893,1.1642459362866524,-0.45497985876456937,-0.08489989380213891,-0.5133137724905289,0.3378615774345558,0.7134063407824678,-0.40674637375951145,-0.40827166136483645
3.007429822773833,-0.9831083557307032,-0.7159704191162901,-0.7701739271516291,-0.16313679153729593,-0.9919382666580293,-1.660324266735007,0.8027428865429006,-0.2669945321758111,-1.2158857582976645,0.05562689024638554,-0.7376417110482956,0.05761979520209281
2.1814497188241777,1.6344308082781034,-1.1325398450706565,-1.1077991994330492,0.14470701056400648,0.3556914340392764,-0.39712841711054053,0.0611738725035357,-0.5527940210227967,0.6399951798931316,0.2288430794034084,-1.1658936327492946,-1.3216467990490368
3.6643603775558655,-1.1687367850360324,4.22276505670032,0.6026516672002645,0.12289321535987587,-0.5269499211957617,0.6368206028211463,-0.4351458955161042,0.2575862443256858,0.9785003908622686,-0.05673702978130646,-0.7805342870202404,-0.43494647811053755
-0.31319480367574537,1.6237934802288907,-0.28738832280802407,1.7727324392607469,0.32301170039553245,-1.0488964992709267,-0.45664251907357517,-0.11892254228143637,-0.41707353252319745,1.9604185520176476,-0.9061758927280417,0.20372270189887973,0.4904289356274713
3.6601678664223467,-1.6644525529987821,2.1482006879290654,1.0315620240906307,0.3781538368028294,0.6866929191189237,2.3248615855066417,-0.5328924775309541,0.02486748551326098,0.802824765626965,0.32207738662949736,-1.0503892380853255,-0.6650514685272764
-1.1048873488350868,0.7143903047373485,1.4631785522686769,-1.2623614467651836,0.48273364481730985,-0.8802480564309307,-0.7851609480080854,-0.21106603467613683,0.028336986745723828,1.1222380955778453,0.8371951670699269,1.0031103963219639,-0.28208468981591744
-2.662060940264844,0.3290234169161165,-0.3718782188199095,1.0283715611021875,-0.5393373360764518,1.7656653852878559,-0.31029377763860577,-0.04250830488656526,-0.14555760924250397,-0.42446926244880245,0.24803402037510222,-0.15880269888377324,-0.375454983651666
5.430416415253223,-1.2086082849419095,-1.3630609421417579,0.13633076378146422,2.4628611811039676,0.948355243262612,-0.04879541489163231,0.1547229329695173,-0.3619699925949663,-0.3866364947076148,0.3077360884816447,-0.4120423165495714,0.4948288930426864
-0.011724582052460884,0.9248818576341353,1.050471525484092,-3.65367084166297,-0.2691344845143523,-0.8973864727437525,-0.7948391766301312,-0.7921327311274905,1.521686543774165,0.0003114837366510004,-2.37415265435966,0.4682803372703889,1.683130309073365
-3.2535076248879475,0.4536003033262399,-1.2668459580042317,-0.039723781204779866,0.8060180761965805,-1.003512541810223,0.43027786532221174,-0.44127178610876217,1.7519431587367953,-0.9348813535928081,-0.8557462601434563,0.3483733090971579,-0.46139324298721573
-2.798313533514461,-1.203749420585727,-0.44309227726676936,-0.42620175609485433,0.6761666621576923,0.3203583984325976,-0.1821671451809083,0.12261059702868049,-1.0398764860967369,0.0606235414557788,0.19733509661824902,0.17544311151880015,0.6305019713361469
0.6153712074233452,1.997974746314886,-1.1764107000774349,-0.15897205413750662,-0.8359023474879164,-0.9779624097774948,-0.3654812373647196,0.07263600695242442,0.21473555856619453,-0.2917696208648285,-0.36667980920809046,-0.2633854346824787,0.7301893337319965
-1.9734341085660834,-1.7124753121105063,1.543748158764748,1.492374796127474,0.16740974141160814,1.3572429980732694,-1.2600920206451918,-0.0897008921807774,0.8187641270398418,-0.4486803596408174,0.07798340885530312,0.8640937712926511,0.530608883195848
-4.106587078187968,-0.6879243111340637,0.276643167447193,-1.8273554845958766,1.7721919020499834,0.06663182507635242,0.4621885074361444,-0.5155557860486454,0.9061191877273804,-0.26471322240050277,0.15563260934381237,-0.14620024888681668,-0.09357395578607279
